,phi1,phi2,dphi1,dphi2,ddphi1,ddphi2,rkStep
0.198,1.38234526097802,0.011613368112062565,-2.060885898772979,0.5534149925659108,-10.780963190459905,7.8841884610386606,2.0
0.199,1.3802789929674824,0.012170723021095616,-2.07164173593673,0.5612925972552646,-10.730645529099059,7.870819309869962,2.0
0.2,1.3782019943428836,0.01273594864943826,-2.0823470639593977,0.569156231188511,-10.679950258933156,7.856250191076695,2.0
0.201,1.3761143157968032,0.013309030429622523,-2.0930015213454944,0.5770047042435424,-10.628909667566305,7.840500914391446,2.0
0.202,1.374016008367112,0.013889952614081812,-2.10360477906755,0.5848368464637843,-10.57755640092626,7.823592000840867,2.0
0.203,1.3719071234043274,0.01447869829567178,-2.1141565409168903,0.5926515087685067,-10.525923448149447,7.80554468072222,2.0
0.20400000000000001,1.3697877125386257,0.015075249428900421,-2.1246565438392406,0.6004475636609501,-10.474044126344385,7.786380891260502,2.0
0.20500000000000002,1.3676578276465263,0.015679586851865077,-2.1351045582550254,0.6082239059339418,-10.421952065234247,7.766123273931481,2.0
0.20600000000000002,1.365517520817263,0.016291690308893658,-2.1455003883642614,0.6159794533726687,-10.369681191689804,7.744795171447654,2.0
0.20700000000000002,1.3633668443188585,0.01691153847388708,-2.1558438724359257,0.6237131474542692,-10.317265714168338,7.722420624410653,2.0
0.20800000000000002,1.3612058505639175,0.017539108974359553,-2.1661348830817295,0.6314239540438987,-10.264740107056248,7.6990243676117975,2.0
0.209,1.3590345920751534,0.018174378416173028,-2.1763733275141806,0.63911086408693,-10.212139094934278,7.674631825989521,2.0
0.21,1.356853121450665,0.018817322408961827,-2.186559147788883,0.6467728942969332,-10.15949763677343,7.6492691102381745,2.0
0.211,1.3546614913289787,0.019467915592242847,-2.196692321030996,0.6544090878390878,-10.106850910067585,7.622963012062238,2.0
